CST_U_1,CST_U_2,CST_U_3,CST_U_4,CST_U_5,CST_U_6,CST_L_1,CST_L_2,CST_L_3,CST_L_4,CST_L_5,CST_L_6,AOA,RE_N,CD,CL
0.16394424,0.24343003,0.23505178,0.2613945,0.16891319,0.23085046,-0.11207943,-0.07730875,-0.1023463,-0.01550956,-0.04880835,0.02000909,13.1736,73873.2409,0.2506589169795508,1.0933621894736842
0.20539192,0.37853464,0.24788234,0.33566884,0.22637519,0.25402192,-0.1234612,-0.0323811,-0.10390468,0.0095503,-0.00831591,-0.00298497,6.176,54180.8312,0.12321905096007606,0.7018409309885931
0.153953,0.26923839,0.1444762,0.40344439,0.14575264,0.33454808,-0.10709575,-0.07583532,-0.08130107,-0.07561383,-0.00631707,-0.15214996,17.6309,33688.44,0.36242045263379685,1.2054144299620733
0.11859629,0.21691622,0.10154181,0.31398177,0.11341179,0.45082009,-0.03293074,0.10292845,0.01930734,0.20326531,0.07014541,0.33747139,13.595,51990.4824,0.2866242184943182,1.4229537568181818
0.18358902,0.27965271,0.282464,0.26342588,0.35141121,0.27001591,-0.11606345,0.01729824,-0.00804924,0.12331732,0.10697781,0.14355593,20.0957,48074.4548,0.5717046353943391,1.6960901107447102
0.13991692,0.20373236,0.14291422,0.23554264,0.17191628,0.18282275,-0.13142387,-0.0179651,-0.03242212,-0.02551744,-0.02537909,-0.06543189,4.3846,97783.0655,0.032207316235568995,0.4321864591396372
0.1528407,0.34008908,0.12128412,0.34335103,0.14449982,0.26895315,-0.0628221,0.08592259,-0.02824436,0.13428797,0.00910668,0.06875989,9.9245,45909.2825,0.14284842857985838,0.936269137057435
0.06509651,0.08531988,0.14880135,0.05779398,0.2475792,0.23508601,-0.06509653,-0.08531987,-0.1488014,-0.05779394,-0.24757925,-0.23508599,11.8292,49234.4511,0.16450980576236615,0.7698058401835799
0.15772026,0.2556617,0.16958536,0.31538907,0.20757654,0.35316466,-0.10343917,-0.04414829,-0.05149545,0.03150642,-0.02005036,0.15855667,15.0558,66330.9516,0.322417101386846,1.320557912796806
0.20621447,0.24858811,0.34334669,0.3383945,0.02942991,0.04119307,-0.09044533,0.00011901,-0.0954877,-0.02591967,-0.04325546,-0.10610044,-2.6429,26224.6145,0.06717314436631235,-0.2761228501308259
0.18608701,0.06066688,0.16500713,0.05795252,0.12158642,0.08372354,-0.18608702,-0.06066686,-0.16500717,-0.05795249,-0.12158646,-0.08372352,7.2919,27760.3242,0.12224563033115905,0.6244052988961365
0.31356999,0.26165936,0.17504062,0.24819471,0.15377877,0.21170706,-0.06145918,0.01795346,-0.23688492,0.05520982,-0.1896949,-0.06038678,2.1591,61749.0941,0.031597714710327456,0.21077834539042822
0.28463323,0.44725002,0.15866034,0.49487771,0.1787746,0.34023414,-0.20912205,-0.10111598,-0.09008001,-0.06753493,-0.07936886,-0.05724167,6.8294,97348.4693,0.1317397834671467,0.5929665123492349
0.16497749,0.19959478,0.15336095,0.23132264,0.17154181,0.20103858,-0.10452338,-0.00588977,-0.06539923,0.03686009,-0.01717158,0.07821437,17.4418,68916.9616,0.4388300542534888,1.424836776524565
0.31993024,0.23573584,0.27529168,0.31418841,0.18938726,0.36028717,0.02707001,-0.06983853,0.18127185,-0.10336645,0.11519645,-0.01327031,13.067,88728.4911,0.3099362448501873,1.2528753059925093
0.22034013,0.23064447,0.16620658,0.42169873,0.10590739,0.31719775,-0.11027808,-0.12184471,-0.14848978,-0.28409629,0.04943834,0.0317322,6.6701,59783.3617,0.08250937617445839,0.45278328956670466
0.24921818,0.24270665,0.39787319,0.257106,0.27668915,0.1252433,-0.20931547,-0.20036317,-0.34118551,-0.18655867,-0.2095408,0.01611026,16.0937,52884.0873,0.3338969899048854,0.9506412424556853
0.09842959,0.30641395,0.08173443,0.29518982,0.11857344,0.21329856,-0.07860072,0.06903663,-0.00458335,0.08958255,0.01147222,0.0529413,22.0,96395.5623,0.6394782897446993,1.6031262669839896
0.12714796,0.15632091,0.08328995,0.14959249,0.07203831,0.11745407,-0.12738617,-0.15536683,-0.08553201,-0.14619005,-0.07550095,-0.11508127,14.3446,20553.4182,0.292922700204918,1.0306969196038251
0.19951737,0.24325541,0.21422668,0.25393798,0.21663102,0.11995515,-0.12584001,-0.05289256,-0.10770906,-0.01494118,-0.07010226,0.01594523,15.3332,24572.0036,0.3671020713043478,1.2811573950144926
0.32957524,0.504648,0.35873628,0.44777992,0.35667111,0.35210564,-0.17354558,-0.06755335,-0.12299126,-0.09178748,-0.05384862,-0.0952026,10.9634,82324.1359,0.2854057586330246,0.8327161620887896
0.19300412,0.32564117,0.14885269,0.29452786,0.19843687,0.24078918,-0.14339985,0.03831249,-0.12486926,0.04229419,-0.07083254,-0.00782368,18.9936,59537.8047,0.49900127090545937,1.4391841881935197
0.14040892,0.13742917,0.21714945,0.15618925,0.16523489,0.07277375,-0.12724881,-0.1086041,-0.19776719,-0.11151808,-0.13926247,0.0004388,20.8619,99534.3881,0.5427272443779206,1.2319071312792056
0.24559737,0.29082998,0.22822504,0.27634054,0.10460274,0.06872509,-0.20029109,-0.12584684,-0.13876699,-0.15603319,-0.09949,-0.15354073,6.03,88171.0448,0.10409203339591835,0.335077407691102
0.37674418,0.51084561,0.37166251,0.40215626,0.15201169,0.38821563,-0.37673307,-0.51087059,-0.37162593,-0.40219224,-0.15198802,-0.38822568,1.505,26736.1712,0.2697770543881335,0.2521325332852905
0.13367096,0.16567986,0.14720792,0.17193517,0.15549779,0.18456944,-0.07381012,0.09557147,0.21530923,0.0926652,0.2100419,0.14346161,6.3014,79845.295,0.06754450542194596,0.7811355745876166
0.23084131,0.18522552,0.18862356,0.26066249,0.24241211,0.18743382,-0.1271078,-0.14174143,-0.06459054,-0.28689065,0.01310962,-0.04576669,11.3298,47335.7414,0.21223776070528966,0.9185071583753148
0.32630326,0.56624113,0.23074712,0.60325937,0.24370267,0.55216863,-0.21780946,-0.06664803,-0.09309461,-0.06664664,-0.05766837,-0.05703684,10.7647,70298.0469,0.2889104284677763,0.7718469887110543
0.10634152,0.26364708,0.12515271,0.25707091,0.04401695,0.14317041,-0.06631341,0.10881179,-0.01347238,0.03747277,-0.04675388,-0.11436425,10.8404,87342.2086,0.14710606772621315,0.8505249965670694
0.31477445,0.42622993,0.4471627,0.36294517,0.3097863,0.45388552,-0.136147,0.01998193,0.09656173,0.0812347,0.13077043,0.13201774,4.0846,89907.4288,0.161014038488746,0.6441493527709475
0.29194225,0.38597026,0.27144167,0.40655988,0.26670445,0.60750172,-0.39025436,0.37715645,0.16748291,-0.08449766,0.36029665,-0.02758117,12.7427,68484.4128,0.2873850217743803,1.2639859867963865
0.22016309,0.35369918,0.18991615,0.2220758,0.11707237,0.14316447,-0.10859547,-0.03717204,-0.22810574,0.02423577,-0.35992603,-0.13531273,3.4391,92801.1382,0.07941187570185156,0.17043695143159363
0.13037712,0.19155133,0.1360497,0.18323627,0.1528869,0.09290165,-0.09066039,-0.07922733,-0.05851057,-0.07376119,-0.06263576,-0.00331324,5.6959,39289.182,0.04073218566463633,0.4886649482264421
0.1832145,0.3235661,0.08195861,0.42041527,0.00271609,0.47842341,-0.06301981,0.03887675,-0.08009301,0.04928651,-0.04736273,0.00647839,4.998,23431.5944,0.04862479205330701,0.4768660768015795
0.14866532,0.25492049,0.17099671,0.33607793,0.21767912,0.36492787,-0.09262244,0.02426197,-0.35648067,0.11156063,-0.18032122,0.04023734,13.298,63504.9257,0.26262874178194606,1.1239580827198123
0.14724442,0.14803257,0.18687648,0.18246092,0.24360343,0.29056398,-0.14881771,-0.08393931,-0.12402566,-0.13524128,-0.08375811,-0.11501333,18.8536,43855.3984,0.4717007508740741,1.4029434965925927
0.20777346,0.2545985,0.24348233,0.27981004,0.3116182,0.36408979,-0.05956997,0.29700271,0.19091034,0.3324085,0.26829806,0.34034386,8.0785,42514.7843,0.1227048774654378,0.9318580996313364
0.1743956,0.13461058,0.11471387,0.27872625,0.05948007,0.21384925,-0.17439561,-0.13461058,-0.11471387,-0.27872625,-0.05948007,-0.21384925,11.2373,75280.1256,0.1957704902510216,0.7929762601868068
0.13376551,0.17891191,0.10347125,0.17640356,0.08691281,0.14893003,-0.08410352,-0.04992034,-0.04391543,-0.03148953,-0.015179,-0.01666572,10.8572,65029.4298,0.20374005445240534,1.0192813303787103
0.22823384,0.35012535,0.28545075,0.49751143,0.14836319,0.34136658,-0.12769262,-0.18310188,-0.06314837,-0.32476917,-0.15223155,0.14603008,7.9381,54804.4862,0.14157814080779946,0.4278346371169916
0.18233797,0.27446512,0.07214441,0.50914777,-0.08239721,0.28884167,-0.11609188,-0.1997425,-0.08324717,-0.37518765,0.05595341,-0.02575691,4.8146,34872.8697,0.05306800465506124,0.1678502378787879
0.11154016,0.25195398,0.27016236,0.19847899,0.24369654,0.21973208,-0.08273091,-0.05195646,0.07477922,-0.00724867,0.02865268,0.02656066,0.2858,81002.9866,0.02763025494366678,0.26052870862068966
0.14697934,0.22574742,0.17034589,0.19416686,0.243515,0.16575492,-0.07264916,-0.00515577,-0.03328103,0.05205513,-0.00468012,0.06712848,12.2982,73126.8514,0.2654754444272146,1.2321935250823803
0.4739082,0.28727366,0.44294199,0.26176266,0.39156877,0.25888009,0.06586828,-0.13085155,0.17854016,-0.16797521,0.10740113,-0.0446879,1.284,50630.8807,0.10706665082768461,0.5087220725651088
0.12544873,0.2399002,0.14499116,0.23303923,0.18439127,0.25417689,-0.07268663,-0.01276891,0.08567162,0.0814597,0.1295081,0.11605096,17.1788,22006.7788,0.3867698931359354,1.393659311574697
0.15385046,0.1500707,0.17523398,0.18269552,0.21886441,0.29011281,-0.0965015,-0.05090909,-0.09319455,-0.01034442,-0.0945534,0.04817774,18.2956,73684.5269,0.493249797105031,1.5306617927625772
0.7610823,0.04392231,0.83463413,0.06903032,0.67364261,0.31629067,0.19440943,-0.34652145,0.4434219,-0.29353717,0.29911675,-0.05451235,11.0461,22383.0273,0.3934238813996317,1.0434882605279312
0.28698254,0.41785341,0.20842882,0.3969031,0.26305847,0.41044215,-0.08622096,-0.12604052,0.15665144,-0.17396967,-0.00835416,-0.16337851,20.604,39469.3837,0.5820606718172305,1.4908113815835369
0.15678916,0.42763951,-0.01390295,0.54034148,0.14073239,0.26733197,-0.10201703,0.0357165,-0.04071458,0.05973585,-0.01616763,0.02576703,15.9862,64578.4668,0.33458447661173046,1.190538165462918
0.27226712,0.44723352,0.31861613,0.4951684,0.07879666,0.51203314,-0.43029532,-0.44820932,-0.37699017,-0.42792611,-0.03613763,-0.23068201,14.9584,56208.9261,0.4337377787183544,0.8978891863924051
0.19735552,0.2931062,0.07328981,0.53623024,-0.08172264,0.35315178,-0.12204042,-0.21307282,-0.08924304,-0.40078022,0.04638509,-0.07987759,8.2203,62739.1013,0.10012334525212463,0.5511141586685552
0.05064055,0.10327007,0.02675174,0.13176569,0.03513883,0.10644988,-0.05083037,-0.10282646,-0.02741776,-0.13110215,-0.03557732,-0.10626414,12.908,23497.2407,0.22562227040618957,0.9305424429400387
0.36751467,0.53495315,0.32180381,0.56152561,0.3208367,0.45212075,-0.22975476,-0.0273248,-0.13064031,-0.00394027,-0.03246638,-0.04119803,15.6444,92887.4602,0.45306225044059123,1.1639287824189881
0.09002419,0.05288158,0.10453836,0.05349852,0.12701974,0.05269976,-0.08495968,-0.07281464,-0.05712961,-0.14811149,0.01818773,-0.0633494,2.4514,90628.805,0.016417085248796145,0.24018008271038754
0.17659519,0.35557369,0.18482883,0.53383945,0.21299196,0.20859136,-0.09742444,-0.09049166,-0.12992063,-0.03961556,-0.32764542,0.19003942,18.7518,63937.4734,0.4517753211315902,1.317239898542649
0.19634273,0.27706017,0.19613678,0.26351005,0.21135502,0.13053895,-0.11138976,-0.00840293,-0.07012318,0.03103885,-0.01701954,0.05688986,15.3846,84510.0451,0.3244403119125683,1.2770651184836064
0.39300933,0.40918192,0.42793954,0.49488244,0.35468474,0.50704104,-0.15018745,-0.10875179,0.10707829,-0.12497553,0.11114151,-0.13076425,8.5931,80235.9322,0.23239471850965646,0.8682099066484362
0.22161954,0.34271554,0.2144236,0.26606866,0.14524084,0.24101665,-0.09090799,-0.0309836,-0.16399049,0.00201782,-0.3062013,0.04398038,14.6871,70938.4722,0.3265070011176359,1.123604017541201
0.16350239,0.18252742,0.2258261,0.19982275,0.23616293,0.16096108,-0.13447917,-0.08618987,0.01593442,-0.01252491,0.12567115,0.03972415,9.3537,40929.7954,0.10632783646195838,0.7329319935516889
0.17315901,0.25604482,0.25360685,0.27717777,0.16825615,0.2021333,-0.12512277,-0.1074364,-0.13277966,-0.04667664,-0.07394341,-0.02381332,18.3251,88829.0856,0.44778710301691294,1.2663022682614657
0.08877615,0.18217549,0.11146345,0.27644741,0.19714226,0.35799817,-0.04754853,-0.00776876,-0.0235204,-0.02497738,0.0064262,-0.05743914,8.5601,39851.7261,0.06124440769191402,0.5971199138689867
0.18342454,0.27349508,0.27224056,0.18950531,0.19785324,0.13937243,-0.10742032,0.54557283,0.03882825,0.28490189,0.167422,0.06296682,11.5176,90073.4325,0.21551376569139025,1.1586660266306372
0.16270028,0.26762476,0.19296796,0.26513984,0.17874744,0.22693441,-0.09742701,-0.0436247,-0.09364211,-0.01758538,-0.010397,-0.00572844,11.6269,84250.8035,0.17551163796637967,0.9671454439934399
0.14589665,0.20677969,0.1171826,0.3326695,0.162261,0.11881853,-0.13179029,-0.1468271,-0.09864913,-0.24201728,-0.11655565,-0.07729377,2.3475,66730.3932,0.02812587990586822,-0.0366536914800721
0.17227442,0.25150316,0.24273785,0.20706687,0.17476363,0.20597041,-0.13320986,-0.12554096,-0.17060755,-0.05399832,-0.09448991,-0.02716436,14.1971,77031.3054,0.3018275418404026,1.1552932468368082
0.17648248,0.08807111,0.18318636,0.11859188,0.19425674,0.26003977,-0.17648251,-0.08807108,-0.18318639,-0.11859189,-0.19425671,-0.26003979,21.1385,88068.0624,0.5356619460644257,1.157909920630252
0.05909689,1.09184088,-0.34967575,1.1165084,0.00256884,0.61135204,-0.02034241,0.01698059,0.07058186,0.12469375,0.17475593,0.28216852,4.4788,64821.1246,0.1938540868041237,0.9139010862113403
0.16111771,0.24957202,0.18634432,0.23553237,0.28166173,0.26366169,-0.06518852,0.02150679,-0.19179164,0.01880096,-0.0655193,-0.02648027,17.3409,55587.6171,0.39225246297112093,1.3332834258443467
0.21366461,0.19031697,0.19627849,0.20564806,0.20501612,0.1596504,-0.11297004,-0.12976683,-0.03194208,-0.09098857,-0.04327029,-0.05699344,6.6149,60011.3368,0.08589942919014085,0.5408086325821596
0.0300705,0.00926766,0.05852219,-0.02201006,0.08640392,-0.0086971,-0.02196434,-0.04300377,0.02596497,-0.12028796,0.079551,-0.06848276,19.526,34487.3229,0.4923267229709035,1.314584259019908
0.24926255,0.30152556,0.24543442,0.34798536,0.23796063,0.30060468,-0.19675313,0.01750311,-0.12787259,0.01353294,-0.06686915,-0.02067105,16.9674,90615.229,0.4175906283687943,1.340604471591061
0.17371736,0.25303498,0.16922416,0.13883472,0.10898855,0.0715019,-0.11769486,-0.20946054,-0.07341185,-0.17755096,-0.08795974,-0.14516702,3.9076,52794.7901,0.05720627303394413,0.18673464153805347
0.13095518,0.10928062,0.10874305,0.13863015,0.10511938,0.01339836,-0.12703839,-0.11762145,-0.09672172,-0.1505138,-0.09714337,-0.01688714,7.0986,25038.8687,0.09920385205075447,0.5473707718792866
0.20535826,0.23335717,0.13978236,0.22821735,0.09501955,0.19529201,-0.20535763,-0.23335697,-0.13978643,-0.22820569,-0.09503349,-0.19527701,1.6823,95647.3522,0.038870540437408195,0.09619581292712584
0.11603337,0.17333018,0.10077069,0.20837617,0.16016585,0.04801066,-0.11603338,-0.17333017,-0.10077071,-0.20837615,-0.16016586,-0.04801065,5.826,99207.0819,0.044564580423878966,0.29741705047839717
0.16941766,0.14746292,0.13047151,0.18708601,0.23765154,0.04659878,-0.16941768,-0.14746288,-0.13047159,-0.18708592,-0.2376516,-0.04659876,5.0817,34268.65,0.033860080577002905,0.2656908437110834
0.16915074,0.25202257,0.1647626,0.30146947,0.27169757,0.1350671,-0.09242641,-0.07870248,-0.13328853,-0.02460575,-0.23100894,-0.048925,3.1693,49907.1065,0.03609947109492718,0.08846629983927676
0.25874522,0.53101858,0.30539137,0.6357328,0.37096802,0.52540764,-0.13170221,0.18716431,0.03307492,0.23266033,0.06936525,0.14487943,9.6076,31682.6934,0.228940239219935,0.8108186147887324
0.18062422,0.3445978,0.08065686,0.32742053,0.1083011,0.2367221,-0.11316316,0.18194406,-0.16223823,0.18095464,-0.09374911,0.02055319,18.6191,38706.9872,0.4640471995735608,1.4300913896588485
0.20163603,0.37521451,0.11701007,0.43443335,0.10707057,0.44404802,-0.06905206,-0.00563433,0.19573792,0.0237373,0.196319,0.0535391,1.0118,66226.7731,0.0387432954268023,0.3808198176249447
0.11259551,0.10856147,0.09460832,0.10948914,0.07744624,0.11622655,-0.11311094,-0.10737457,-0.09637559,-0.1077295,-0.07861684,-0.11572534,6.4903,40242.3581,0.057164184786859605,0.3848192765350019
0.13928239,0.15651781,0.09725673,0.14623275,0.0334363,0.12637731,-0.07429139,-0.02921279,-0.02590384,-0.02440006,-0.01158984,-0.00244129,7.4854,87532.3599,0.08896397335003416,0.6473860309724436
0.14866441,0.20817798,0.16905092,0.19929854,0.11230649,0.14671504,-0.12854117,-0.04127796,-0.102108,-0.09092623,-0.1152499,-0.19478936,9.3555,36703.0526,0.11031081197604789,0.5727163384830339
0.11374994,0.13574701,0.08004592,0.22420451,0.11240237,0.08202996,-0.11382603,-0.13557568,-0.08029769,-0.22395581,-0.11256707,-0.0819595,8.2631,20017.7252,0.1249450234920635,0.6326595801058201
0.15549617,0.26282134,0.16410267,0.35588893,0.18987941,0.33123171,-0.12363141,-0.01894358,-0.09777642,0.05870248,-0.01947951,0.01496881,13.5536,25571.3574,0.24723872879105524,1.1078275954577217
0.15970496,0.20574034,0.12956108,0.26084072,0.11698537,0.13646281,-0.13099338,-0.13751336,-0.10730938,-0.18575543,-0.04254324,-0.04632248,11.5688,24166.8782,0.2352673385068762,0.9561821491814015
0.10426764,0.17445653,0.10800473,0.1801781,0.03645237,0.10870174,-0.07503915,0.02268069,-0.03830197,-0.04327686,-0.04910955,-0.16187471,14.296,80325.468,0.2705092357816467,1.0493227665578528
0.11179023,0.10353341,0.09258513,0.13484194,0.06760289,0.15442918,-0.11236988,-0.10219664,-0.09457695,-0.13285877,-0.06892155,-0.15386529,22.0,40999.0368,0.5761994213869086,1.2501139383344133
0.12779854,0.29297955,0.13605982,0.33546836,0.18053821,0.27356258,-0.05009488,-0.00443205,0.13021352,-0.02926415,0.14821468,0.0270809,10.9073,27404.172,0.16545240281031706,0.9207940699086512
0.33172801,0.55059573,0.29449544,0.48593777,0.21094141,0.55600697,-0.1879278,-0.1794661,-0.2491152,0.01631235,-0.09253584,0.07860519,14.4142,35964.7619,0.43159905736951987,1.1841555004592903
0.20377615,0.32761192,0.14619635,0.39132744,0.12946409,0.32973845,-0.11894147,-0.04978432,-0.04748712,-0.04303256,-0.03287744,-0.03401078,18.7149,98460.6945,0.47378955231861863,1.3412541795014623
0.21860688,0.25805265,0.24240451,0.20025774,0.21722081,0.1277334,-0.11067347,0.03678865,-0.06384541,0.08003943,-0.01350089,0.10931666,19.3412,83046.9189,0.5311973461928131,1.5063676712046856
0.14371642,0.1819587,0.09367717,0.18345794,0.04353492,0.14390638,-0.08044257,-0.03756791,-0.04042977,-0.02646675,-0.01010062,-0.01871243,1.6565,86642.4885,0.016640077630934898,0.24422576517376407
0.20827448,0.32450987,0.17350079,0.3747191,0.16501687,0.31181461,-0.07486962,0.19129096,-0.02766369,0.12855192,0.05705827,0.05217364,16.8822,47093.0932,0.4311371029023747,1.5215438754031074
0.16739921,0.42320922,0.11076696,0.42037678,0.16311616,0.3316077,-0.09132851,0.11120589,-0.07608388,0.08619011,-0.01414662,-0.00121186,13.7804,40328.7656,0.28594702956586826,1.1473033235778443
0.19055861,0.24389287,0.18933832,0.16950987,0.2359736,0.2379402,-0.07548822,0.03915613,-0.00656357,0.06726366,0.01485179,0.04210844,9.9992,56790.9769,0.14717045383705651,0.9464324050262812
0.15693475,0.19754123,0.14083229,0.21263468,0.17317205,0.1741377,-0.11460663,-0.03490646,-0.08852406,-0.02110009,0.03460309,0.10376382,10.5213,62392.4336,0.18757175941772153,1.0024050647848102
0.50891735,0.33325697,0.21308517,0.80379841,-0.29037249,1.29026843,0.15549932,-0.0623016,-0.20328523,0.58591833,-0.81422351,1.00898172,17.5329,48836.6975,0.5860564529527008,1.5853494939826476
0.17319106,0.27531091,0.20701736,0.32509935,0.24815657,0.31307542,-0.12900778,-0.10199073,-0.10247618,-0.03962166,-0.08198163,0.08415383,14.7074,86418.914,0.3219878613941428,1.2890268613026237
0.20085972,0.37946604,0.09215388,0.44761011,0.06348482,0.38647293,-0.06283966,-0.09197994,0.17193323,-0.02623234,0.11894192,0.05251839,0.7091,31457.1353,0.030583652500000003,0.19989475591603054
0.20296231,0.28144801,0.21090586,0.29371081,0.21522475,0.1610635,-0.09318291,-0.01968756,-0.05545023,0.02350266,-0.04100392,0.04424224,16.6277,35363.0789,0.3805547806638364,1.3558023354303357
0.15983222,0.21423836,0.12071563,0.2232298,0.18958378,-0.16587839,-0.10469894,-0.0484766,-0.09560994,-0.09189832,0.10866179,-0.21375007,13.0163,28478.56,0.2627261664872798,1.0206076825342465
0.13005966,-0.11736178,0.56511852,-0.73099524,1.01945521,-0.91124083,-0.036895,-0.26889925,0.40510091,-0.87550844,0.85798388,-0.98931005,9.0296,71686.682,0.16653327540162738,0.8270895877321093
0.22406821,0.15397062,0.42832773,0.03197987,0.42430564,0.06293022,-0.18709239,-0.12788129,-0.25027692,-0.1892515,-0.090561,-0.04904838,20.2324,62822.2949,0.5194743201782305,1.2348039062168472
0.25353859,0.43907916,0.22499248,0.52927647,0.26226942,0.47039334,-0.08726298,-0.16108525,0.06467753,0.3783313,0.19054251,0.24036979,10.0801,76705.2113,0.22787340337359432,1.0929385935860056
0.12860896,0.2146573,0.12033231,0.23739022,0.08878262,0.04050449,-0.08381998,-0.07648352,-0.03151199,-0.09659943,-0.02175463,-0.12329241,16.1734,29590.0764,0.3264138197247706,1.1185841748088685
0.17425719,0.36721272,0.01150285,0.48167143,0.02386323,0.37165556,-0.05363769,0.12613907,-0.01993511,0.06472785,0.06379643,-0.1199304,9.6575,72740.8954,0.15526613739592762,0.922144170520362
0.13017221,0.23462054,0.12878809,0.33503293,0.15170033,0.39860572,-0.04724406,0.07339092,0.02832024,0.1496079,0.06292599,0.24742884,20.1413,21463.8098,0.4999580425925926,1.6090853654320991
0.1565476,0.1539634,0.15994195,0.15089216,0.16013126,0.15379057,-0.15651577,-0.15401828,-0.15989217,-0.15090813,-0.1601457,-0.15376881,16.663,78923.7124,0.3926698854327335,1.1735078210625534
0.20678821,0.15391114,0.1909109,0.24143878,0.23837273,0.3245737,-0.12248959,-0.17202609,-0.09993822,-0.26724513,-0.06857446,0.17575493,9.5205,73430.6978,0.13957168679541596,0.7766647963921901
0.13381762,0.10557314,0.13367396,0.15352342,0.136933,0.18263798,-0.13447046,-0.10406199,-0.13593173,-0.15127378,-0.13842524,-0.18200461,3.8594,91667.9236,0.03758527459206002,0.4816930992966552
0.17887074,0.34305514,0.18490601,0.47331385,0.23354843,0.53746091,-0.09408393,0.05732282,-0.00931213,0.13918276,0.04084306,0.25838703,18.3749,45595.591,0.4846851422776442,1.702228369891827
0.26758113,0.40260501,0.30207252,0.4940282,0.08397168,0.41325066,-0.24358464,-0.16572692,-0.23932506,-0.15293696,-0.17267333,-0.03573609,0.91,89536.2585,0.10258657384615384,-0.03789544025136788
0.15575455,0.21570148,0.2069017,0.20329329,0.22902461,0.25202861,-0.00858572,0.09936249,0.10942682,0.10040901,0.07426062,0.07065082,16.9096,28703.9748,0.3809596417336908,1.4516559101876678
0.15763541,0.22263361,0.18906429,0.32481515,0.34158201,0.09133851,-0.12468122,-0.15417323,-0.13857442,-0.22257912,-0.25071312,-0.04017494,20.989,55983.5199,0.5086855679919476,1.3032987065928534
0.18571666,0.35226858,0.16646359,0.67912938,0.27020619,-0.1268744,-0.1123575,0.01912816,-0.09631507,-0.02428025,-0.06909825,-0.18062174,10.7263,34163.8657,0.13549323871413757,0.6364197230902178
0.13776259,0.15225482,0.10123211,0.14858067,0.09009287,0.12575055,-0.13771998,-0.15233249,-0.10114889,-0.14861487,-0.09004264,-0.12578086,19.7329,51002.0516,0.5003469485412615,1.2443412028063352
0.15561287,0.09953048,0.08369002,0.18354735,0.03087543,0.18957889,-0.11433288,-0.05572009,-0.11730192,-0.0741525,-0.06359176,-0.05659254,2.508,54887.9859,0.020450998303321328,0.21398689483793515
0.22616661,0.35881221,0.23757058,0.47934524,0.23501384,0.18017796,-0.10934391,0.06545211,-0.06216718,0.12978029,0.03396347,0.11102766,11.7766,97334.2347,0.22966880740788456,1.1488257354032467
0.13151209,0.2432168,0.04908543,0.27100285,0.14330909,0.20627254,-0.10935575,0.05199986,-0.03415973,0.01896166,-0.04116513,-0.01950506,13.9984,53748.1301,0.2814037808872902,1.185722320815348
0.16451097,0.25082556,0.15027117,0.26880712,0.17533798,0.21875798,-0.05988258,0.07962269,-0.02173584,0.10237586,0.03481878,0.04586534,7.3379,49208.021,0.0718850017442981,0.7835790941214262
0.08445138,0.0814071,0.07100864,0.08210223,0.05801521,0.087271,-0.08483786,-0.08051713,-0.0723338,-0.08078279,-0.05889297,-0.08689517,6.8872,78412.1662,0.061864471172789114,0.45699313472108843
0.26946412,0.3224581,0.27812206,0.42641451,0.22606733,0.43969015,-0.10610328,-0.01582987,-0.13389668,0.12761777,0.03260676,0.37295515,1.5906,47781.5621,0.06564212757959341,0.2488064404998082
0.17227133,0.34124473,0.09867911,0.37299436,0.00677455,0.17817267,-0.09204842,0.06894877,-0.06173548,0.02908749,-0.0086396,-0.04959211,12.1539,77402.6278,0.22021959154543536,0.9778680672359266
0.11982245,0.1474836,0.0983266,0.15856221,0.08082796,0.13518935,-0.12032392,-0.14633948,-0.10002251,-0.15687614,-0.08194855,-0.13470902,20.3524,81368.2771,0.516208627660651,1.234024403086524
0.13729899,0.16167782,0.19331054,0.10993024,0.30174775,0.18396752,-0.08606405,-0.07327579,-0.12590937,-0.0302133,-0.20167059,-0.1021421,20.7141,76223.682,0.5582458189065743,1.3653616507958477
0.16841708,0.17855571,0.13554268,0.21022787,0.10934649,0.20008368,-0.1689847,-0.17725599,-0.13746902,-0.20831776,-0.11061167,-0.19954428,9.4108,77758.8131,0.11979743602540159,0.607434963018304
0.15785861,0.27043514,0.10267356,0.27974626,0.10546605,0.24894935,-0.10809988,-0.03324657,-0.03471726,-0.04522006,0.04859154,-0.07063565,13.6227,93742.3486,0.26814794247997625,1.1273681493028775
0.09071741,0.1094505,0.06177895,0.18368099,0.08532533,0.07604203,-0.09071743,-0.10945048,-0.061779,-0.18368094,-0.08532538,-0.07604201,10.6565,94253.8946,0.160398546864349,0.8027255111451942
0.17865761,0.17942654,0.07754708,0.21992918,0.0154256,0.09292544,-0.15579341,-0.18849256,-0.08121243,-0.2188824,0.02153319,-0.11782087,5.9679,47346.9222,0.0813484624628616,0.3188590785418296
0.20862275,0.30498161,0.16961934,0.37149038,0.21847851,0.2571047,-0.10758432,-0.06791031,-0.08806252,-0.11461541,0.04642917,0.05684672,10.2366,64871.3595,0.156420479029484,0.9066049717239966
0.28448326,0.3857017,0.31860913,0.43455722,0.35556151,0.37582583,-0.17029551,-0.04655186,-0.12097346,-0.01498375,-0.12345428,-0.00697279,20.0092,86388.8115,0.5935659415201899,1.4505147144893114
